LATITUDE,LONGITUDE,NAME,STID,CELLS11,CELLS12,CELLS13
37.9875,-122.08667,FLOOD CONTROL HQ,FCCC1,8085644,8085643,8085642c
38.75972,-120.53639,FRESH POND,FPDC1,809a47c,809a479,809a4784
37.81444,-121.80833,HIGHLAND PEAK,HNDC1,808ffac,808ffab,808ffaac
38.00139,-121.70917,IRONHOUSE SANITARY DISTRICT,ISDC1,808555c,808555f,808555e4
37.94306,-121.89111,KREGOR PEAK,KGRC1,808558c,808558b,808558b4
38.98306,-120.32306,LOON LAKE,LNLC1,809a2d4,809a2d7,809a2d6c
37.89,-121.72611,MARSH CK - MARSH CREEK RESERVOIR,MCBC1,808ffbc,808ffbf,808ffbf4
38.89417,-120.27639,MORATTINI FLAT,MTFC1,809a2f4,809a2f1,809a2f1c
37.89944,-122.17056,ORINDA FIRE STATION,ODAC1,8085634,8085633,80856334
37.95833,-121.93833,CONCORD PAVILLION,PVNC1,80855ec,80855ef,80855efc
38.90306,-120.37611,ROBBS P H (SMUD),RBPC1,809a31c,809a319,809a318c
37.93694,-122.34278,RICHMOND CITY HALL,RCNC1,8085784,8085781,80857814
37.99028,-121.78583,RODDY RANCH GOLF CLUB,RDEC1,808557c,808557b,808557bc
38.03611,-122.27028,RODEO,REOC1,808576c,808576b,808576b4
37.81583,-122.0625,ROCKY RIDGE,RGEC1,808f8bc,808f8bf,808f8bec
37.87028,-122.06278,ROSSMOOR,RSSC1,808f8a4,808f8a1,808f8a14
38.7725,-120.69944,SLAB CREEK RESERVOIR,SBKC1,809a4fc,809a4fd,809a4fcc
37.89306,-121.865,MARSH CK FIRE DEPT,SFFC1,808ff6c,808ff6f,808ff6e4
37.7875,-121.875,TASSAJARA,TASC1,808ff1c,808ff1d,808ff1dc
37.88361,-122.22194,TILDEN PARK,TLDC1,80857c4,80857c5,80857c5c
37.87972,-121.91944,MOUNT DIABLO PEAK,VAUC1,808ff44,808ff43,808ff434
38.01861,-122.02083,WEAPONS STATION FIRE STATION,WPNC1,808567c,808567b,808567bc
37.93778,-122.02722,YGNACIO VALLEY FIRE,YGNC1,808560c,808560f,808560fc
37.69853,-121.71067,Livermore Training Facility,PG001,808fe0c,808fe0b,808fe0b4
33.62789,-117.85061,Bonita Canyon,WWBCN,80dce0c,80dce0b,80dce0a4
37.140199,-121.887307,Umunhum South,SJS04,808e3a4,808e3a3,808e3a3c
37.86278,-120.62972,LOWER MET (CDEC ID: LMT),LRMC1,8090ef4,8090ef5,8090ef4c
37.95617,-121.99583,FW2818 Concord,F2818,808560c,8085609,8085609c
34.0505,-118.468,KB6LA Los Angeles,AV411,80c2bb4,80c2bb5,80c2bb5c
33.86167,-118.3625,FW2938 Redondo Beach,F2938,80c2b4c,80c2b4f,80c2b4ec
37.81585,-122.1911,Weybridge Court,PG009,808f87c,808f87d,808f87c4
37.77462,-121.733,Los Vaqueros,PG010,808fe44,808fe47,808fe46c
37.76125,-122.06166,Cull Canyon Road,PG011,808f8dc,808f8dd,808f8dcc
37.62226,-121.92447,Sunol Ridge Trail,PG012,808fea4,808fea1,808fea0c
37.68931,-122.02043,Palomares Road,PG013,808f934,808f931,808f9314
37.85414,-122.21807,Broadway Street,PG014,80857d4,80857d1,80857d0c
37.61254,-121.69665,Del Valle Road,PG015,808fdec,808fded,808fdecc
37.77684,-121.81689,Marciel Road,PG017,808fefc,808fef9,808fef8c
37.78785,-122.14634,Skyline Blvd,PG039,808f88c,808f88d,808f88cc
38.07989,-122.86711,Drakes View Drive,PG046,8085c54,8085c57,8085c564
38.50907,-122.21401,Berryessa Knoxville Road,PG048,8084fcc,8084fc9,8084fc84
37.96847,-122.2429,Castro Ranch Road,PG042,80857a4,80857a1,80857a14
37.91936,-122.28637,Terrace Drive,PG043,8085794,8085797,80857974
38.07679,-122.67475,Old Rancheria Road,PG035,8085b8c,8085b8d,8085b8d4
37.86511,-122.22115,Grizzly Peak Blvd,PG054,80857dc,80857db,80857dac
38.45167,-120.13528,UPPER MET (UCMERCED),UMTC1,8099ffc,8099ffd,8099ffdc
37.96331,-122.2008,Alhambra Valley Road,PG008,80857ac,80857af,80857aec
39.20696,-120.81131,Alta-Bonnynook Road,PG028,809b9ec,809b9ed,809b9ed4
37.89634,-121.8592,Marsh Creek Road,PG071,808ff6c,808ff6f,808ff6fc
38.99971,-120.86556,Foresthill Road West,PG032,809ba7c,809ba7d,809ba7dc
37.911,-122.20455,Bear Creek,PG063,80857cc,80857c9,80857c9c
37.90686,-122.14668,Deer Trail,PG065,8085634,8085631,80856314
37.94551,-121.8066,Empire Mine Road,PG069,808ff84,808ff81,808ff81c
33.76588,-116.73445,SCE Marion Ridge,SE001,80db124,80db125,80db124c
33.75136,-116.71663,SCE Idyllwild,SE002,80db124,80db121,80db1214
34.16891,-118.02279,SCE Santa Anita Canyon 2,SE004,80c2dc4,80c2dc1,80c2dc04
34.49828,-118.45637,SCE Boquet Canyon,SE005,80c262c,80c262f,80c262e4
34.07361,-118.60888,SCE Dix Canyon,SE006,80c2a1c,80c2a1b,80c2a1bc
34.08571,-118.59412,SCE Topanga Canyon,SE007,80c2a1c,80c2a1f,80c2a1ec
34.1788,-118.02373,SCE Santa Anita Canyon,SE009,80c2dc4,80c2dc1,80c2dc1c
34.45997,-118.4224,SCE Vasquez Canyon Rd,SE012,80c289c,80c289d,80c289c4
33.5531,-117.7675,SCE Laguna Beach,SE014,80dce5c,80dce5d,80dce5c4
34.51004,-118.16558,SCE Acton Canyon,SE015,80c2f64,80c2f65,80c2f64c
34.16603,-118.01004,SCE Monrovia Wilderness Preserve,SE016,80c2d94,80c2d95,80c2d954
34.10876,-118.69874,SCE Stokes Canyon,SE017,80e8204,80e8205,80e8205c
33.53648,-117.76353,SCE Laguna Beach 2,SE018,80dce5c,80dce5b,80dce5a4
33.54307,-117.77321,SCE Laguna Beach 3,SE019,80dce5c,80dce5b,80dce5b4
34.4259,-118.12344,SCE Aliso Canyon Rd,SE021,80c2f0c,80c2f09,80c2f084
33.5343,-117.75425,SCE Laguna Beach 4,SE024,80dce5c,80dce59,80dce59c
34.16462,-118.00588,SCE Monrovia,SE025,80c2d94,80c2d95,80c2d94c
39.0549,-120.76338,Foresthill Road East,PG023,809ba5c,809ba5b,809ba5a4
38.01368,-122.24458,John Muir Parkway,PG049,808570c,808570d,808570dc
37.95705,-122.13714,Briones Road,PG064,808564c,808564f,808564f4
38.859,-120.8333,Meadow Brook,PG022,809bab4,809bab3,809bab34
39.27808,-121.02637,Nevada City,PG030,809b7a4,809b7a5,809b7a5c
38.92267,-120.83859,Georgia Slide Road,PG033,809babc,809babd,809babd4
38.36361,-122.28343,Soda Canyon Road,PG053,8085014,8085015,80850144
38.76926,-120.9439,Springvale Road,PG024,809afec,809afef,809afee4
39.2525,-120.94354,Banner Road,PG025,809b774,809b771,809b770c
39.30902,-120.94448,Grass Valley NE,PG026,809b79c,809b79b,809b79ac
39.18612,-120.91889,You-Bet Road,PG059,809b75c,809b75b,809b75bc
37.07465,-121.96026,Bohnen Road,PG062,808e38c,808e38d,808e38cc
38.33743,-122.38833,Mt Veeder South,PG021,8085aa4,8085aa5,8085aa44
38.60312,-122.64206,Highway 128 Sonoma,PG038,808441c,808441f,808441e4
38.43476,-122.24344,Atlas Peak Road,PG044,8084fdc,8084fdf,8084fdf4
38.54274,-122.34542,Chiles Pope Valley Road,PG045,8084f84,8084f81,8084f80c
37.12293,-121.92852,Loma Prieta Flat,PG057,808e39c,808e39b,808e39a4
38.0077,-120.25569,Pokie Drive,PG067,8090cec,8090ce9,8090ce9c
37.14281,-122.19624,Empire Grade Road @ Bird Rock,PG055,808e51c,808e51f,808e51f4
38.0412,-120.2855,Robertson Ranch Road,PG061,8090c94,8090c91,8090c914
37.80806,-120.54222,CHALK PLANT NEAR NEW SAN PEDRO,CKPC1,8090e74,8090e75,8090e744
39.20187,-123.07218,Potter Valley,PG036,8083d84,8083d87,8083d874
37.81,-120.29667,MOCCASIN MET STATION,MMSC1,8090d64,8090d65,8090d64c
37.2135,-122.0233,Montevina Road,PG050,808e4a4,808e4a3,808e4a3c
38.01747,-120.31285,Morning Side,PG058,8090c8c,8090c8d,8090c8cc
37.93973,-120.27306,Yosemite Road,PG029,8090d1c,8090d1f,8090d1e4
37.92265,-120.28293,Fitch Ranch Road,PG031,8090d1c,8090d1b,8090d1bc
34.39428,-118.49066,SCE Golden Valley,SE026,80c2864,80c2863,80c28624
34.15954,-116.85256,SCE Barton Flats,SE027,80db4b4,80db4b1,80db4b04
34.3006,-118.71381,SCE Valley View,SE028,80e829c,80e8299,80e8299c
34.18308,-116.86808,SCE Barton Flats 2,SE029,80db4b4,80db4b5,80db4b44
34.10083,-118.605,SCE Greenleaf Canyon,SE030,80c29f4,80c29f7,80c29f64
34.09722,-118.59944,SCE Topanga Oaks,SE031,80c2a1c,80c2a1f,80c2a1e4
34.48817,-117.36467,FW3178 Victorville Southwest,F3178,80c368c,80c368b,80c368ac
38.27694,-120.31139,BTAWS,ARNC1,8090afc,8090afb,8090afa4
34.51912,-118.59327,SCE Castiac Lake,SE032,80c2794,80c2795,80c2794c
33.79821,-117.33027,SCE Gavilan Plateau,SE033,80dca34,80dca31,80dca31c
34.47458,-118.63111,SCE Castiac School,SE034,80c27f4,80c27f1,80c27f1c
33.86744,-116.80969,SCE Twin Pines,SE035,80db6ac,80db6ab,80db6abc
33.72528,-117.29394,SCE Meadowbrook,SE036,80dc98c,80dc98f,80dc98e4
34.03413,-118.78153,SCE Escondido Canyon,SE037,80e818c,80e818d,80e818c4
33.85109,-116.85349,SCE Poppet Flats,SE038,80db6a4,80db6a7,80db6a64
40.41667,-122.2,SACRAMENTO RIVER -BALLS FERRY BRIDGE,BSFC1,54d2c7c,54d2c7b,54d2c7ac
34.4195,-119.53849,SCE Paredon Arroyo,SE039,80e90ec,80e90e9,80e90e9c
34.40222,-118.70645,SCE Highway 126,SE040,80e9d54,80e9d53,80e9d534
34.4754,-118.67638,SCE Hasley Canyon,SE041,80e9d5c,80e9d5f,80e9d5f4
34.42341,-118.41527,SCE Oak Spring Canyon,SE042,80c2894,80c2897,80c2896c
37.85638,-122.23579,K2MRS Berkeley,D1132,80857dc,80857db,80857dbc
35.10147,-120.62236,Oceano County Airport,KL52,80ec594,80ec595,80ec5954
37.8276,-121.6244,Byron,KC83,80901d4,80901d7,80901d7c
39.73167,-122.41389,STONY CREEK NEAR GRIZZLY FLAT,GZYC1,808259c,808259d,808259dc
40.8016,-121.9393,Round Mountain,PG070,54cd7bc,54cd7bb,54cd7bac
38.73617,-120.90851,Goldfield Road,PG027,809af8c,809af89,809af894
38.72456,-121.01377,Deer Valley Road,PG073,809afbc,809afb9,809afb8c
37.50784,-121.83395,Oakridge Road,PG016,808fc54,808fc57,808fc56c
38.74368,-120.767,Placerville East,PG068,809a50c,809a50f,809a50f4
38.70974,-120.97073,Rescue,PG072,809af94,809af97,809af974
38.58936,-120.93268,Schenck Ranch Road,PG074,809af5c,809af5d,809af5d4
37.53586,-121.5617,Mines Road South,PG102,809028c,809028f,809028e4
37.96564,-122.60518,Sky Oaks Road,PG037,808596c,8085969,80859694
38.04445,-122.74329,Sir Francis Drake Blvd,PG041,8085c0c,8085c0d,8085c0cc
39.49722,-122.51389,STONY CREEK NEAR SUWANNA RANCH (COUNTY ROAD 410),UWNC1,8083adc,8083adb,8083adbc
33.24012,-116.38897,Steele/Burnand Anza-Borrego Desert Research Center,UCI08,80da34c,80da349,80da3494
33.25472,-116.34639,Borrego Springs Elementary School,UCI09,80da344,80da341,80da3414
33.211,-116.36513,BWD Wilcox Well,UCI10,80da33c,80da33b,80da33a4
33.20372,-116.4772,USGS Baker,UCI11,80dbcc4,80dbcc7,80dbcc7c
33.2194,-116.41958,Montezuma Grade-Dry Canyon-South Slope Edge,UCI12,80dbccc,80dbccb,80dbccac
33.14219,-116.96861,Rockwood,ROCSD,80dbed4,80dbed7,80dbed74
32.84564,-116.75248,Victoria,VICSD,80d960c,80d960f,80d960fc
36.671,-119.45103,Reedley Municipal Airport,KO32,8094fdc,8094fdd,8094fdc4
38.57784,-122.4595,Keyes Ave,PG018,80845bc,80845bf,80845bec
38.42559,-122.30031,Soda Canyon Road Upper,PG019,8084fe4,8084fe3,8084fe2c
38.04367,-122.64542,Lucas Valley,PG020,8085be4,8085be7,8085be64
38.00673,-122.63991,Rock Ridge Road,PG034,808595c,808595f,808595f4
38.70112,-122.37936,Mustang Court,PG051,8084604,8084607,80846074
34.30528,-118.99326,SCE Bradley Rd,SE043,80e834c,80e834f,80e834e4
34.33457,-119.00992,SCE South Mountain,SE044,80e9cac,80e9cad,80e9cadc
34.38932,-119.00779,SCE Toland Park,SE045,80e9ca4,80e9ca3,80e9ca34
34.46244,-119.18332,SCE Thacher Canyon,SE046,80e9ba4,80e9ba5,80e9ba5c
38.69346,-120.94094,Ponderosa,PG076,809af84,809af85,809af84c
34.41072,-119.20141,SCE Sulphur Mountain,SE047,80e9b04,80e9b05,80e9b044
33.16673,-116.95466,Guejito Ranch,GURSD,80dbed4,80dbed3,80dbed3c
32.85393,-116.7424,Viejas Mtn Trail,VMTSD,80d961c,80d961b,80d961ac
33.22037,-116.95927,Lower Hellhole Canyon,LHCSD,80db92c,80db92f,80db92f4
37.59825,-121.64324,Mines Road,PG101,808fd8c,808fd89,808fd894
38.69231,-120.68679,Pleasant Valley Road,PG077,809a44c,809a44f,809a44ec
38.75796,-122.64091,Middletown NW,PG079,80846dc,80846df,80846df4
38.94239,-123.19746,Bald Mountain,PG081,80815bc,80815b9,80815b94
38.73517,-122.83212,Ridge,PG082,80840e4,80840e5,80840e5c
38.7449,-122.57689,Butts Canyon Road North,PG085,80846f4,80846f1,80846f04
38.09109,-122.60798,Wilson Ave,PG087,8085bc4,8085bc1,8085bc0c
39.30558,-123.22235,Redwood Valley,PG089,8081784,8081787,80817864
38.76019,-122.89834,Ridge Ranch,PG090,808408c,808408b,808408ac
38.79729,-120.72698,Swansboro Airport,PG104,809a51c,809a51f,809a51ec
38.75297,-120.61233,Pollock Pines South,PG105,809a464,809a461,809a460c
38.7137,-120.90207,Mulberry Lane,PG106,809af84,809af87,809af87c
39.40833,-122.95833,LAKE PILLSBURY AT SCOTT DAM,PLBC1,8083d34,8083d33,8083d334
39.86051,-121.61347,De Sabla,PG075,809d2ac,809d2ad,809d2adc
34.35449,-118.9897,SCE Balcom Canyon,SE048,80e9cb4,80e9cb1,80e9cb1c
34.41652,-118.93611,SCE Fillmore,SE049,80e9cc4,80e9cc1,80e9cc1c
34.24051,-117.40861,SCE Devore Heights,SE050,80c3454,80c3457,80c3457c
34.46722,-119.9053,SCE Winchester Canyon,SE051,80e946c,80e946f,80e946ec
34.45472,-119.9231,SCE Eagle Canyon,SE052,80e946c,80e946f,80e946fc
38.60106,-123.19231,King Ridge Road,PG084,8086af4,8086af7,8086af6c
38.85708,-122.9121,Pine Mountain,PG040,8083f84,8083f83,8083f834
33.36878,-117.04018,Marion Canyon,MCNSD,80db844,80db845,80db8454
33.20319,-116.92968,Paradise Mountain,PMTSD,80db934,80db933,80db9324
38.2054,-120.3816,Avery Sheep Ranch Road,PG093,8090bac,8090bad,8090badc
38.3559,-120.5851,Upper Dorray Road,PG095,809a75c,809a75b,809a75ac
38.43429,-120.61336,Old Giannini Ranch Road,PG092,809a724,809a723,809a7224
34.44809,-119.59916,SCE Romero Canyon,SE053,80e90dc,80e90d9,80e90d84
34.47461,-119.79911,SCE San Marcos Rd,SE054,80e9404,80e9403,80e9402c
34.24293,-118.22677,SCE Briggs Terrace,SE055,80c2ebc,80c2ebd,80c2ebcc
40.52271,-121.83914,Circle K,PG078,54d2a64,54d2a65,54d2a64c
38.52589,-120.9496,Falconhaven,PG103,809af4c,809af4d,809af4d4
39.56878,-120.82369,Downieville,PG100,809c7c4,809c7c7,809c7c64
39.49418,-121.3171,Robinson Mills,PG080,809cbcc,809cbcf,809cbce4
33.82899,-117.38849,SCE Lake Mathews,SE056,80dcbb4,80dcbb7,80dcbb64
33.61889,-116.68083,THOMAS MOUNTAIN PRECIP GAGE NEAR ANZA 4N,THNC1,80db094,80db097,80db0974
34.31732,-118.96056,SCE Bixby Rd,SE057,80e834c,80e834b,80e834a4
35.1186,-118.338,SCE Tehachapi Valley,SE058,80c21fc,80c21fb,80c21fb4
35.19867,-118.67716,SCE Bear Mountain,SE059,80ea07c,80ea079,80ea078c
35.16111,-118.5798,SCE Bear Mountain 2,SE060,80c1fec,80c1feb,80c1feac
37.0575,-122.12305,Empire Grade Road,PG047,808e45c,808e45b,808e45ac
38.89455,-122.71203,Seigler Springs,PG060,80838ac,80838ab,80838aac
38.3752,-122.1903,Wooden Valley,PG083,8085034,8085035,8085035c
38.49217,-122.51865,White Sulphur Springs,PG091,8084504,8084501,8084500c
38.4608,-120.5329,Pointe Court,PG094,809a72c,809a72d,809a72cc
38.9241,-122.59841,Trouble Lane,PG097,8084764,8084763,80847624
38.7211,-120.5817,Sly Park,PG098,809a46c,809a46f,809a46e4
40.49739,-121.99563,Black Butte,PG107,54d2bb4,54d2bb3,54d2bb34
38.84407,-122.72577,Emerford Road,PG096,80840b4,80840b3,80840b2c
34.3688,-117.5685,SCE Highway 138,SE061,80c3154,80c3155,80c31544
34.49386,-118.2743,SCE Antelope Valley Fwy,SE062,80c2f54,80c2f57,80c2f56c
34.5467,-118.21676,SCE Sierra Pelona,SE063,80c25f4,80c25f3,80c25f34
39.37111,-122.605,STONY CREEK-RAINBOW DIVERSION DAM NEAR STONYFORD 3W,RAOC1,8083ba4,8083ba7,8083ba74
40.625,-122.76,GRASS VALLEY CREEK--BUCKHORN RESERVOIR NEAR LEWISTON 6SE,GVOC1,54d2f8c,54d2f8d,54d2f8dc
34.24031,-117.43549,SCE Cajon Pass,SE064,80c345c,80c345f,80c345ec
33.7545,-117.6757,SCE Black Start Canyon Rd,SE065,80dcc3c,80dcc39,80dcc38c
33.8288,-117.8014,SCE Cerro Villa Heights,SE066,80dcd0c,80dcd0f,80dcd0ec
35.10906,-118.57779,SCE Cummings Valley,SE067,80c1f8c,80c1f8d,80c1f8cc
34.51048,-119.77265,SCE Camino Cielo Rd,SE068,80e96a4,80e96a1,80e96a14
33.57388,-116.96332,SCE Sage,SE069,80db774,80db775,80db7744
33.76649,-117.39847,SCE Estelle Mountain Rd,SE070,80dcbd4,80dcbd1,80dcbd0c
34.65587,-118.46329,SCE Lake Canyon,SE071,80c26fc,80c26fd,80c26fcc
33.62195,-117.42086,SCE Ortega Falls,SE072,80dc914,80dc911,80dc9114
33.41945,-117.17798,SCE Temecula Canyon,SE073,80dc7fc,80dc7f9,80dc7f84
33.59391,-116.88865,SCE Weber Valley,SE074,80db744,80db741,80db741c
34.60159,-118.28301,SCE Leona Valley,SE075,80c25dc,80c25df,80c25dec
33.44717,-116.85074,SCE Aguanga,SE076,80db994,80db993,80db992c
33.52996,-116.89497,SCE Wilson Valley Rd,SE077,80db764,80db761,80db7604
33.49929,-117.18817,SCE Temecula,SE078,80dc804,80dc803,80dc8034
34.3242,-118.5834,SCE Oat Mountain,SE079,80c283c,80c2839,80c2838c
38.40128,-120.74963,Sutter Creek Ridge,PG116,809a7ac,809a7af,809a7ae4
33.66522,-117.56999,SCE Trabuco Canyon,SE080,80dceac,80dcead,80dceadc
38.82078,-122.70004,Oak Street,PG114,808474c,808474b,808474a4
33.77908,-117.74691,SCE Santiago Canyon Rd,SE081,80dcdb4,80dcdb3,80dcdb2c
38.84402,-122.56372,Noble Ranch,PG110,808470c,808470d,808470c4
38.73045,-121.0545,Arroyo Vista,PG111,809afcc,809afc9,809afc94
34.15365,-116.38907,W6BA Paxton Hill,AV447,80dad7c,80dad79,80dad794
38.44207,-120.54155,Barton,PG108,809a734,809a733,809a7324
39.07447,-122.5978,Spring Valley Road,PG115,80838e4,80838e3,80838e24
34.42221,-119.06824,SCE Anlauf Canyon,SE082,80e9b64,80e9b63,80e9b634
33.812,-116.53583,FW3842 Downtown Palm Springs,F3842,80db1b4,80db1b7,80db1b74
34.09037,-116.92652,SCE Big Falls,SE083,80db4ec,80db4e9,80db4e84
33.6572,-117.3999,SCE Ortega Hwy,SE084,80dc974,80dc973,80dc972c
34.03479,-116.97013,SCE Pigsah Peak,SE085,80db4fc,80db4fd,80db4fc4
34.35599,-118.71467,SCE Tapo Canyon,SE086,80e82a4,80e82a5,80e82a54
35.63626,-118.2496,SCE Weldon,SE087,80c1b9c,80c1b9d,80c1b9cc
39.11784,-123.23402,Oak Knoll Road,PG109,808165c,808165b,808165bc
38.49691,-120.8261,Plymouth Farms,PG117,809a614,809a613,809a613c
38.17293,-119.21818,SCE Green Creek,SE088,8097b1c,8097b1f,8097b1ec
38.07717,-119.19795,SCE Virginia Lakes,SE089,80964d4,80964d3,80964d3c
34.17664,-117.98355,SCE Monrovia Canyon Park,SE090,80c2dec,80c2ded,80c2decc
33.72691,-116.7459,SCE Idyllwild West Ridge,SE092,80db0dc,80db0d9,80db0d84
33.74733,-116.69705,SCE Idyllwild Ridge,SE093,80db11c,80db11f,80db11fc
34.16769,-117.08143,SCE Alder Creek,SE095,80c4ab4,80c4ab7,80c4ab64
39.63923,-121.4295,Berry Creek,PG099,809cc64,809cc61,809cc614
33.983,-118.4455,K6CYC Marina del Rey,AV449,80c2bac,80c2ba9,80c2ba84
33.72706,-117.64952,SCE Santiago Canyon,SE096,80dcc3c,80dcc3d,80dcc3d4
33.67511,-117.57174,SCE Trabuco Canyon 2,SE098,80dceac,80dcead,80dceac4
37.81404,-120.1164,Casa Loma,PG124,8096d54,8096d51,8096d50c
39.8982,-121.65289,Forest Ranch,PG134,8082d34,8082d37,8082d36c
39.46933,-123.39788,Sherwood Road,PG118,8081964,8081965,8081965c
39.44558,-123.32498,Reynolds Highway,PG120,808190c,8081909,8081909c
39.21395,-123.31275,Orr Springs Road,PG122,8081714,8081713,8081712c
38.81537,-122.80565,Cobb Ridge West,PG125,80840bc,80840bd,80840bd4
38.44675,-122.19341,Steele Canyon Road,PG127,808502c,808502b,808502a4
38.66922,-122.63299,Mt St Helena West,PG132,80846bc,80846bd,80846bdc
34.27396,-118.3026,SCE Big Tujunga Canyon Rd,SE099,80c2934,80c2935,80c2934c
37.8518,-120.1456,Ferretti Road,PG121,80972ac,80972ad,80972ac4
39.91116,-121.53076,Sterling City,PG131,809d294,809d295,809d295c
40.58683,-124.13467,FW3911 Fortuna,F3911,54d40e4,54d40e7,54d40e7c
37.94017,-121.929,FW3932 Clayton,F3932,80855f4,80855f7,80855f6c
40.03713,-121.18715,Red Hill Lookout,PG129,809d194,809d195,809d194c
40.4188,-121.8112,Bluff Springs,PG130,54d2ac4,54d2ac3,54d2ac34
38.09277,-122.68973,Nicasio Hills,PG133,8085b8c,8085b8f,8085b8ec
38.05436,-122.59615,Bigrock Ridge,PG123,8085bdc,8085bdb,8085bdb4
35.70575,-118.18004,SCE Canebrake Creek,SE100,80c1b0c,80c1b0f,80c1b0e4
37.40014,-118.65649,SCE Round Valley,SE101,80be1dc,80be1d9,80be1d94
37.46138,-118.5921,SCE Pine Creek,SE102,80be1cc,80be1cb,80be1cb4
34.02951,-118.79475,SCE Ramirez Canyon,SE103,80e818c,80e818f,80e818ec
34.3349,-118.72276,SCE Iron Trough Canyon,SE104,80e82bc,80e82bd,80e82bcc
34.39007,-118.40701,SCE Iron Canyon,SE105,80c28ec,80c28eb,80c28eb4
34.2161,-117.67295,SCE San Antonio Canyon,SE106,80c33bc,80c33bb,80c33bb4
34.1618,-117.98345,SCE Norumbega Dr,SE108,80c2d94,80c2d93,80c2d924
34.50632,-118.61731,SCE Castiac Recreation,SE109,80c2794,80c2793,80c2792c
33.99407,-116.96322,SCE Cherry Valley,SE110,80db454,80db455,80db4544
39.35308,-123.38776,Blackhawk Drive,PG135,8081994,8081993,8081992c
40.9103,-122.4472,Sugarloaf,PG138,54d270c,54d2709,54d27084
35.4555,-120.79608,Toro Creek,PG141,80ecddc,80ecddf,80ecddfc
38.93758,-123.05385,Pieta,PG153,8083e2c,8083e2d,8083e2cc
34.18337,-117.67741,SCE San Antonio Canyon 2,SE112,80c33a4,80c33a7,80c33a6c
35.67379,-118.49486,SCE Willow Flat,SE113,80c1d24,80c1d21,80c1d204
37.88845,-120.3723,Twist Road,PG166,8090dac,8090daf,8090daec
37.9482,-120.3944,East Sonora,PG167,8090c4c,8090c4f,8090c4fc
38.2909,-120.4824,Banner Road South,PG148,8090a1c,8090a1b,8090a1a4
37.6975,-120.11625,Shilling Road,PG112,8096d2c,8096d29,8096d28c
40.60664,-122.46252,Shasta East,PG146,54d2f24,54d2f27,54d2f274
35.68917,-120.29268,Cholame,PG147,80eca44,80eca45,80eca45c
37.77463,-120.20145,Jackass Ridge Road,PG155,80912ac,80912af,80912afc
38.1235,-120.4142,Ponderosa Way,PG156,8090b94,8090b95,8090b944
37.9975,-120.4548,Malones,PG157,8090c14,8090c13,8090c13c
35.60228,-118.96299,Mt Poso Hills,PG159,80ea61c,80ea619,80ea618c
38.03895,-120.46842,Airola Road,PG161,8090c0c,8090c09,8090c09c
37.89669,-120.29199,Tuolumne Overlook,PG179,8090d14,8090d11,8090d104
37.73213,-120.2623,Penon Blanco,PG186,8091294,8091295,8091295c
33.9516,-116.88214,SCE Mias Canyon,SE114,80db46c,80db46b,80db46ac
35.64158,-118.81006,Williams Ranch Road,PG158,80ea7dc,80ea7db,80ea7da4
35.62741,-118.97961,Mt Poso North,PG165,80ea8a4,80ea8a7,80ea8a74
37.75541,-120.05934,Jordan Creek Road,PG184,8096d14,8096d15,8096d15c
34.00462,-116.90644,SCE Banning Canyon,SE116,80db45c,80db45f,80db45ec
38.69636,-120.96766,Walnut Drive,PG181,809af9c,809af99,809af99c
35.71204,-118.47596,SCE Wofford Heights,SE119,80c1cdc,80c1cd9,80c1cd84
33.84132,-116.99465,SCE Massacre Canyon,SE120,80db5d4,80db5d5,80db5d54
37.35989,-122.24754,Windy Hill,PG150,808faf4,808faf5,808faf5c
37.30245,-122.20147,Alpine Road,PG152,808fadc,808fadd,808faddc
33.93294,-117.7952,SCE Olinda Village,SE121,80dcd34,80dcd31,80dcd304
33.93319,-117.81263,SCE Carbon Canyon,SE122,80dcd34,80dcd37,80dcd374
35.7382,-118.63774,SCE Highway 155,SE123,80c02ac,80c02af,80c02ae4
34.11161,-117.68739,Cable Airport,KCCB,80c3314,80c3311,80c3310c
35.74556,-119.2365,Delano Municipal Airport,KDLO,80eae54,80eae57,80eae57c
37.6889,-121.44158,Tracy Municipal Airport,KTCY,80903cc,80903cb,80903cac
34.58944,-115.20688,Old Woman Mountain,PG163,80cfdf4,80cfdf5,80cfdf44
35.36046,-120.65595,TV Towers,PG119,80ecee4,80ecee5,80ecee54
39.35493,-123.37315,Blackhawk West,PG160,8081994,8081993,80819934
39.93129,-122.45215,Osborn Road,PG172,808266c,808266b,808266ac
40.64565,-121.94232,Fern Road,PG173,54d29fc,54d29fd,54d29fcc
40.43206,-122.42361,Lassen Ave,PG174,54d2dd4,54d2dd3,54d2dd2c
38.45329,-120.4779,Tiger Penstock Top,PG178,809a0c4,809a0c5,809a0c5c
38.85809,-120.7973,Spanish Flat,PG180,809a534,809a535,809a5354
35.96637,-121.13233,Lockwood Jolon Road,PG140,8092c24,8092c27,8092c264
35.53108,-120.63174,South El Pomar Road,PG142,80ecc24,80ecc23,80ecc234
34.444531,-119.513106,CARPINTERIA,CXPC1,80e90c4,80e90c1,80e90c04
40.64306,-122.62306,DWR POST FIRE GAGE X02 - CARR POWER HOUSE 2018 NEAR WHISKEYTOWN 3W (CDEC ID: X02),XOBC1,54d2f74,54d2f71,54d2f71c
